itemID,userID,rating,timestamp,category,brand
1575,358619,4,12/22/2014,Headphones,Sony
3930,358804,1,12/22/2014,Computers & Accessories,ViewSonic
3995,358816,4,12/22/2014,Camera & Photo,Nikon
2031,359031,5,12/22/2014,Accessories & Supplies,Etre Jeune
2031,359062,5,12/22/2014,Camera & Photo,Kodak
5041,359228,5,12/22/2014,Headphones,Tiamat
619,359253,2,12/22/2014,Portable Audio & Video,DBPOWER
1670,359254,5,12/22/2014,Headphones,Mpow
2129,359332,5,12/23/2014,Computers & Accessories,Apple
2129,359336,5,12/23/2014,Television & Video,Samsung
2486,359498,1,12/23/2014,Camera & Photo,Nikon
111,359553,4,12/23/2014,Headphones,Panasonic
3995,359607,1,12/23/2014,Computers & Accessories,XShields
2483,360084,2,12/24/2014,Camera & Photo,Nikon
3995,360224,5,12/24/2014,Camera & Photo,Olympus
2031,360698,5,12/25/2014,Camera & Photo,Samsung
2,360844,5,12/25/2014,Camera & Photo,Olympus
1575,360894,5,12/25/2014,Headphones,Sony
1372,361012,1,12/25/2014,Security & Surveillance,Uniden
1372,361236,3,12/26/2014,Camera & Photo,ViewSonic
3930,361264,5,12/26/2014,Headphones,Bose
1124,361409,2,12/26/2014,Computers & Accessories,Logitech
5041,208799,4,12/26/2014,Headphones,Sennheiser
1496,246522,5,12/26/2014,Headphones,Skullcandy
2031,362114,5,12/27/2014,Headphones,TaoTronics
259,194880,5,12/27/2014,Computers & Accessories,Logitech
1372,362118,5,12/27/2014,Headphones,Sennheiser
2279,362149,4,12/27/2014,Camera & Photo,Fujifilm
1670,282978,5,12/27/2014,Accessories & Supplies,ebasy
3930,310129,5,12/27/2014,Computers & Accessories,Logitech
647,362553,5,12/27/2014,Headphones,Skullcandy
3930,362581,5,12/27/2014,Headphones,Panasonic
2,255465,5,12/28/2014,Computers & Accessories,Jabra
2,362866,5,12/28/2014,Camera & Photo,Canon
2279,363092,5,12/28/2014,Camera & Photo,Kodak
3995,363142,4,12/28/2014,Camera & Photo,Kodak
283,120163,3,12/28/2014,Computers & Accessories,TaoTronics
1372,363265,5,12/28/2014,Camera & Photo,Fujifilm
2483,363307,1,12/28/2014,Camera & Photo,Kodak
1575,363495,5,12/28/2014,Portable Audio & Video,Bose
1575,363628,5,12/28/2014,Headphones,Sony
2415,363676,1,12/29/2014,Camera & Photo,Olympus
1715,363694,5,12/29/2014,Headphones,Skullcandy
259,242066,4,12/29/2014,Headphones,Sennheiser
1575,363817,5,12/29/2014,Computers & Accessories,Apple
2129,363827,5,12/29/2014,Television & Video,Samsung
1575,363861,5,12/29/2014,Headphones,Sony
1575,363873,5,12/29/2014,Computers & Accessories,HP
2486,363998,5,12/29/2014,Camera & Photo,Samsung
1496,364105,5,12/29/2014,Computers & Accessories,ViewSonic
647,364279,1,12/29/2014,Computers & Accessories,Logitech
647,364282,4,12/29/2014,Computers & Accessories,Logitech
2031,364128,5,12/29/2014,Computers & Accessories,Logitech
2031,364326,5,12/29/2014,Computers & Accessories,Logitech
5041,364438,5,12/29/2014,Computers & Accessories,Apple
457,364454,5,12/29/2014,Headphones,Bose
1124,364583,4,12/29/2014,Computers & Accessories,Logitech
2279,364626,5,12/29/2014,Headphones,Philips
3930,364788,5,12/30/2014,Computers & Accessories,Logitech
5041,364844,5,12/30/2014,Headphones,Bose
1575,139585,3,12/30/2014,Camera & Photo,ViewSonic
1575,365578,5,12/30/2014,Computers & Accessories,Bose
1575,365674,5,12/31/2014,Headphones,Sony
791,365869,5,12/31/2014,Headphones,EldHus
1670,30723,3,12/31/2014,Headphones,Mpow
1670,278175,5,12/31/2014,Camera & Photo,Olympus
1605,366265,1,12/31/2014,Television & Video,Toshiba
1715,366545,5,12/31/2014,Computers & Accessories,HP
1715,366547,5,12/31/2014,Accessories & Supplies,Etre Jeune
2,367420,4,1/1/2015,Headphones,JLAB
1575,367842,5,1/2/2015,Accessories & Supplies,Mpow
1670,367895,5,1/2/2015,Computers & Accessories,HP
2340,367910,5,1/2/2015,Camera & Photo,Fujifilm
1605,367962,5,1/2/2015,Computers & Accessories,Jabra
2355,352913,5,1/2/2015,Computers & Accessories,Apple
619,368348,4,1/2/2015,Headphones,Pyle
791,368358,5,1/2/2015,Headphones,Bose
2129,368064,5,1/2/2015,Headphones,Sennheiser
2031,368543,5,1/3/2015,Computers & Accessories,Logitech
5041,362284,5,1/3/2015,Headphones,Bose
1886,369508,1,1/3/2015,Headphones,Mpow
259,369511,1,1/3/2015,Headphones,Mpow
259,369513,1,1/3/2015,Headphones,Sennheiser
1124,369640,5,1/3/2015,Computers & Accessories,Logitech
2279,14984,5,1/3/2015,Home Audio,Pyle
2279,369704,5,1/3/2015,Accessories & Supplies,Etre Jeune
3995,369959,5,1/4/2015,Accessories & Supplies,Etre Jeune
259,370125,5,1/4/2015,Headphones,Panasonic
647,370157,5,1/4/2015,Computers & Accessories,Logitech
1575,226313,5,1/4/2015,Headphones,Sony
2483,370295,5,1/4/2015,Headphones,Sony
2031,370542,4,1/4/2015,Computers & Accessories,Plemo
2031,370544,5,1/4/2015,Computers & Accessories,Logitech
1496,255614,5,1/4/2015,Accessories & Supplies,Etre Jeune
1715,370644,2,1/4/2015,Headphones,Philips
2279,371115,4,1/5/2015,Computers & Accessories,Pyle
468,371325,3,1/5/2015,Car Electronics & GPS,Pyle
1670,371430,3,1/5/2015,Computers & Accessories,HP
1605,371453,2,1/5/2015,Headphones,Pyle
1575,371823,5,1/5/2015,Computers & Accessories,LSS
1715,371828,4,1/5/2015,Computers & Accessories,LSS
1715,372051,4,1/6/2015,Camera & Photo,Olympus
3995,372411,5,1/6/2015,Headphones,Bose
2486,372693,5,1/6/2015,Camera & Photo,Fujifilm
259,372772,4,1/6/2015,Headphones,Sennheiser
1575,372999,3,1/7/2015,Headphones,Sony
1124,373002,5,1/7/2015,Headphones,Sony
2,373044,4,1/7/2015,Headphones,Sony
5041,373103,3,1/7/2015,Computers & Accessories,Logitech
2129,279373,1,1/7/2015,Headphones,Sony
2355,373263,5,1/7/2015,Headphones,Skullcandy
2483,374298,5,1/8/2015,Headphones,Sony
1575,374299,5,1/8/2015,Headphones,Sony
2355,374320,4,1/8/2015,Camera & Photo,Canon
619,369167,3,1/8/2015,Camera & Photo,Polaroid
3995,374414,5,1/8/2015,Computers & Accessories,Apple
3930,374436,4,1/8/2015,Headphones,Bose
259,374455,5,1/8/2015,Headphones,Sennheiser
283,374905,4,1/9/2015,Computers & Accessories,Logitech
5041,375226,2,1/9/2015,Headphones,Sennheiser
5795,375325,4,1/9/2015,Headphones,Bose
2129,375375,5,1/9/2015,Computers & Accessories,Etre Jeune
2355,375527,5,1/9/2015,Camera & Photo,Fujifilm
2355,375530,5,1/9/2015,Headphones,Sony
1496,375859,4,1/10/2015,Home Audio,Pyle
1496,175374,3,1/10/2015,Headphones,EldHus
1575,352574,5,1/10/2015,Headphones,Sony
1575,278727,1,1/10/2015,Headphones,Sony
1886,376385,4,1/10/2015,Camera & Photo,Olympus
3930,376873,5,1/11/2015,Camera & Photo,Canon
2355,174360,4,1/11/2015,Camera & Photo,Fujifilm
259,377760,5,1/12/2015,Headphones,Sennheiser
1372,377945,5,1/12/2015,Computers & Accessories,Logitech
2,377948,5,1/12/2015,Computers & Accessories,Logitech
1575,378025,4,1/12/2015,Headphones,Sony
2483,378196,5,1/13/2015,Headphones,Sony
1124,378295,2,1/13/2015,Computers & Accessories,Logitech
1575,378352,4,1/13/2015,Computers & Accessories,XShields
2483,284942,5,1/13/2015,Camera & Photo,Sony
2486,212821,5,1/13/2015,Camera & Photo,Sony
2486,378570,5,1/13/2015,Computers & Accessories,Logitech
1496,379086,5,1/14/2015,Headphones,JLAB
2129,379271,5,1/14/2015,Portable Audio & Video,Apple
2129,379275,5,1/14/2015,Television & Video,Samsung
1605,379504,5,1/14/2015,Computers & Accessories,Jabra
1575,379520,5,1/14/2015,Headphones,Bose
647,379658,2,1/14/2015,Computers & Accessories,IRULU
1575,379703,5,1/14/2015,Headphones,Mpow
1124,379722,5,1/14/2015,Computers & Accessories,Logitech
1575,379725,4,1/14/2015,Computers & Accessories,Plemo
2355,45406,4,1/15/2015,Headphones,Skullcandy
2486,380503,5,1/15/2015,Computers & Accessories,Etre Jeune
2483,380525,3,1/15/2015,Camera & Photo,Neewer
259,27088,5,1/15/2015,Camera & Photo,Neewer
2031,380716,5,1/15/2015,Computers & Accessories,Logitech
1575,380843,5,1/16/2015,Camera & Photo,Polaroid
2129,380911,3,1/16/2015,Headphones,JLAB
2483,381210,5,1/16/2015,Camera & Photo,Fujifilm
2031,381312,1,1/16/2015,Headphones,Skullcandy
5041,381563,5,1/16/2015,Camera & Photo,Samsung
5041,381564,5,1/16/2015,Camera & Photo,Samsung
2415,342773,5,1/17/2015,Computers & Accessories,XShields
2483,381659,5,1/17/2015,Camera & Photo,Fujifilm
2415,381664,5,1/17/2015,Accessories & Supplies,Etre Jeune
2031,105021,5,1/17/2015,Computers & Accessories,Logitech
2031,81833,5,1/17/2015,Headphones,Etre Jeune
791,382044,2,1/17/2015,Headphones,JLAB
1715,382117,2,1/18/2015,Headphones,JLAB
5041,382324,5,1/18/2015,Headphones,JLAB
1886,382439,5,1/18/2015,Headphones,Mpow
1124,382424,5,1/18/2015,Computers & Accessories,ViewSonic
3995,382566,5,1/18/2015,Headphones,Bose
2031,382640,4,1/18/2015,Computers & Accessories,Apple
1605,382663,5,1/18/2015,Camera & Photo,Neewer
3995,382863,4,1/19/2015,Camera & Photo,Fujifilm
5041,326603,5,1/19/2015,Headphones,Mpow
1575,382973,5,1/19/2015,Headphones,Sony
259,382821,5,1/19/2015,Headphones,Sennheiser
2031,383091,5,1/19/2015,Headphones,Sennheiser
2415,383226,4,1/19/2015,Camera & Photo,Neewer
2483,383452,5,1/19/2015,Accessories & Supplies,Sony
2483,383485,1,1/19/2015,Portable Audio & Video,JLAB
2031,383544,5,1/20/2015,Headphones,JLAB
3930,383784,5,1/20/2015,Camera & Photo,Samsung
3403,383820,3,1/20/2015,Computers & Accessories,Logitech
791,384074,5,1/20/2015,Headphones,Sony
647,384177,5,1/20/2015,Camera & Photo,Koolertron
2031,17030,3,1/21/2015,Computers & Accessories,Logitech
1575,384560,5,1/21/2015,Headphones,Sony
1124,232723,5,1/21/2015,Computers & Accessories,Logitech
2279,384890,5,1/21/2015,Headphones,Philips
2340,385111,5,1/22/2015,Headphones,Bose
3930,160819,5,1/22/2015,Computers & Accessories,Etre Jeune
1715,295656,4,1/23/2015,Headphones,JLAB
1372,386047,5,1/23/2015,Computers & Accessories,LSS
619,204473,5,1/23/2015,Home Audio,Pyle
5041,386235,4,1/23/2015,Computers & Accessories,Logitech
2415,15170,5,1/23/2015,Headphones,Mpow
619,302164,5,1/24/2015,Headphones,JLAB
2129,386551,5,1/24/2015,Television & Video,Samsung
1124,386610,2,1/24/2015,Headphones,Mpow
2483,386642,5,1/24/2015,Headphones,Panasonic
5041,386864,5,1/24/2015,Headphones,Skullcandy
3930,386633,5,1/24/2015,Headphones,Philips
1575,387018,5,1/24/2015,Headphones,Sony
1575,387033,4,1/24/2015,Headphones,Sony
2031,387128,5,1/25/2015,Home Audio,Pyle
1575,145771,4,1/25/2015,Computers & Accessories,Jabra
111,387777,3,1/26/2015,Headphones,Panasonic
1124,388343,5,1/27/2015,Computers & Accessories,Bose
1575,295018,5,1/27/2015,Computers & Accessories,Logitech
1372,388450,1,1/27/2015,Computers & Accessories,EldHus
619,388545,5,1/27/2015,Headphones,Sony
647,388705,1,1/27/2015,Camera & Photo,Pyle
647,388709,5,1/27/2015,Computers & Accessories,Logitech
2483,388853,5,1/27/2015,Headphones,Skullcandy
2483,388880,5,1/27/2015,Headphones,Skullcandy
2355,388979,2,1/28/2015,Camera & Photo,Samsung
2355,388980,5,1/28/2015,Camera & Photo,Samsung
1496,389231,5,1/28/2015,Headphones,Bose
619,389232,5,1/28/2015,Headphones,Bose
1575,328217,5,1/28/2015,Headphones,Bose
1575,389406,1,1/28/2015,Camera & Photo,Kodak
1575,389408,4,1/28/2015,Computers & Accessories,Apple
2483,389686,5,1/28/2015,Camera & Photo,Samsung
2279,287302,1,1/28/2015,Headphones,Bose
2483,389243,5,1/28/2015,Computers & Accessories,Logitech
2031,111702,5,1/29/2015,Computers & Accessories,Logitech
2355,389823,5,1/29/2015,Computers & Accessories,Fintie
5041,389886,5,1/29/2015,Computers & Accessories,Apple
1575,390129,5,1/29/2015,Headphones,Sennheiser
5054,390629,5,1/30/2015,Camera & Photo,Neewer
1496,390673,5,1/30/2015,Accessories & Supplies,Etre Jeune
5041,390743,3,1/30/2015,Accessories & Supplies,Pyle
5041,390745,5,1/30/2015,Headphones,JLAB
259,390880,5,1/30/2015,Camera & Photo,Fujifilm
2031,390980,4,1/30/2015,Computers & Accessories,Apple
1124,390713,5,1/30/2015,Computers & Accessories,Apple
1575,391179,5,1/31/2015,Headphones,Sony
1575,391183,5,1/31/2015,Headphones,Sony
5041,223842,5,1/31/2015,Headphones,Bose
3995,391455,2,1/31/2015,Camera & Photo,Kodak
3995,391456,5,1/31/2015,Camera & Photo,Kodak
2279,392394,5,2/2/2015,Computers & Accessories,ViewSonic
647,392439,5,2/2/2015,Computers & Accessories,IRULU
1886,392440,3,2/2/2015,Camera & Photo,Nikon
619,392448,3,2/2/2015,Home Audio,Pyle
5041,392484,5,2/2/2015,Computers & Accessories,Logitech
1715,239433,3,2/2/2015,Headphones,Sennheiser
468,392815,5,2/2/2015,Headphones,Bose
1575,393155,5,2/3/2015,Headphones,Sony
1575,393156,1,2/3/2015,Headphones,Sony
3930,128789,5,2/3/2015,Camera & Photo,Kodak
1496,393699,5,2/3/2015,Headphones,Mpow
3995,393443,1,2/3/2015,Computers & Accessories,IRULU
3995,393922,5,2/4/2015,Computers & Accessories,Logitech
647,393938,3,2/4/2015,Computers & Accessories,ViewSonic
619,394016,5,2/4/2015,Computers & Accessories,Linksys
2279,44367,5,2/4/2015,Camera & Photo,Olympus
1715,278918,5,2/4/2015,Portable Audio & Video,Apple
5041,394430,4,2/4/2015,Computers & Accessories,Plemo
2279,394555,5,2/4/2015,Headphones,Sony
2355,394663,1,2/4/2015,Headphones,Skullcandy
2279,144674,1,2/4/2015,Headphones,Skullcandy
1575,394702,5,2/4/2015,Headphones,Sony
2483,394992,5,2/5/2015,Portable Audio & Video,Bose
5795,395021,4,2/5/2015,Headphones,Sennheiser
2340,364069,4,2/5/2015,Camera & Photo,Fujifilm
619,395239,3,2/5/2015,Camera & Photo,Sony
1124,395249,5,2/5/2015,Computers & Accessories,Logitech
5940,395540,5,2/6/2015,Computers & Accessories,Apple
259,395774,5,2/6/2015,Headphones,Sennheiser
2486,396279,4,2/7/2015,Television & Video,Samsung
2483,396482,5,2/7/2015,Home Audio,Pyle
2486,396705,4,2/8/2015,Headphones,JLAB
2486,352039,3,2/8/2015,Computers & Accessories,XShields
619,396810,5,2/8/2015,Computers & Accessories,Apple
2031,396933,3,2/8/2015,Computers & Accessories,HP
2355,396964,5,2/8/2015,Car Electronics & GPS,Mpow
2355,218696,5,2/8/2015,Headphones,Skullcandy
111,397569,4,2/9/2015,Headphones,Panasonic
2129,397829,5,2/9/2015,Computers & Accessories,LSS
3930,397984,5,2/9/2015,Computers & Accessories,Apple
2486,268570,5,2/9/2015,Camera & Photo,Savage
1575,398881,4,2/10/2015,Headphones,Sony
1575,398895,5,2/10/2015,Headphones,Philips
5054,309601,5,2/11/2015,Home Audio,TaoTronics
1605,399099,5,2/11/2015,Camera & Photo,Fujifilm
2483,399589,4,2/11/2015,Camera & Photo,Kodak
1575,308354,5,2/11/2015,Headphones,Sony
1575,399760,5,2/11/2015,Headphones,Sony
2355,399833,5,2/11/2015,Headphones,Sony
2355,399843,3,2/11/2015,Headphones,Mpow
2355,399844,5,2/11/2015,Headphones,Skullcandy
468,400047,5,2/12/2015,Computers & Accessories,Apple
1605,400048,5,2/12/2015,Car Electronics & GPS,Pyle
1605,400062,5,2/12/2015,Computers & Accessories,Plemo
2355,400195,5,2/12/2015,Camera & Photo,Fujifilm
1715,400274,2,2/12/2015,Headphones,Mpow
2279,400321,5,2/12/2015,Computers & Accessories,Apple
2279,399969,5,2/12/2015,Camera & Photo,Sony
2031,263601,5,2/13/2015,Headphones,Tiamat
5041,401272,5,2/14/2015,Computers & Accessories,Fintie
5041,401276,5,2/14/2015,Headphones,Bose
1575,401400,5,2/14/2015,Headphones,Sony
2129,401897,5,2/14/2015,Camera & Photo,Canon
1670,402201,5,2/15/2015,Computers & Accessories,HP
1715,402299,5,2/15/2015,Computers & Accessories,Fintie
3995,402310,5,2/15/2015,Portable Audio & Video,Apple
5795,402372,5,2/15/2015,Computers & Accessories,Logitech
2486,402568,1,2/15/2015,Camera & Photo,Polaroid
2355,162576,1,2/15/2015,Portable Audio & Video,Pyle
1605,402671,5,2/15/2015,Headphones,JLAB
5054,402727,4,2/15/2015,Headphones,Sony
1496,403248,1,2/16/2015,Computers & Accessories,Logitech
5041,403364,5,2/16/2015,Computers & Accessories,Logitech
5041,165193,5,2/16/2015,Headphones,Bose
5795,403487,5,2/16/2015,Camera & Photo,Fujifilm
1575,403488,5,2/16/2015,Camera & Photo,ViewSonic
647,403607,5,2/17/2015,Computers & Accessories,Logitech
2031,404045,5,2/17/2015,Headphones,Bose
111,404357,5,2/17/2015,Headphones,Panasonic
1575,404511,5,2/18/2015,Camera & Photo,Sony
1575,343474,3,2/18/2015,Camera & Photo,Fujifilm
1886,404628,5,2/18/2015,Camera & Photo,Samsung
5054,404666,5,2/18/2015,Computers & Accessories,Bose
5054,404672,4,2/18/2015,Home Audio,TaoTronics
619,404773,5,2/18/2015,Headphones,JLAB
259,405075,5,2/18/2015,Portable Audio & Video,Sony
2483,405224,5,2/18/2015,Headphones,Sennheiser
2415,11039,2,2/19/2015,Car Electronics & GPS,Mpow
1575,405796,5,2/19/2015,Camera & Photo,Fujifilm
1372,405882,4,2/19/2015,Home Audio,Pyle
619,405889,5,2/19/2015,Headphones,Sony
1605,405964,5,2/19/2015,Computers & Accessories,LSS
2129,406088,5,2/19/2015,Headphones,Pyle
3403,406140,5,2/19/2015,Headphones,Bose
3930,406180,2,2/19/2015,Computers & Accessories,XShields
1575,125112,2,2/20/2015,Computers & Accessories,Logitech
619,226237,2,2/20/2015,Computers & Accessories,LSS
259,407309,4,2/21/2015,Headphones,Mpow
3930,407315,5,2/21/2015,Headphones,Sennheiser
1886,407366,5,2/21/2015,Headphones,Sennheiser
1124,407832,5,2/22/2015,Television & Video,Toshiba
457,407868,5,2/22/2015,Computers & Accessories,Logitech
2279,407898,2,2/22/2015,Computers & Accessories,Bose
2279,407885,5,2/22/2015,Computers & Accessories,Bose
647,407940,5,2/22/2015,Television & Video,DBPOWER
1670,407962,5,2/22/2015,Headphones,Skullcandy
1372,408063,5,2/22/2015,Headphones,Bose
259,362146,5,2/22/2015,Headphones,Mpow
5041,408512,2,2/22/2015,Headphones,Sennheiser
2355,408559,5,2/23/2015,Headphones,Skullcandy
1575,408839,5,2/23/2015,Headphones,Sony
1575,408870,5,2/23/2015,Computers & Accessories,Logitech
1124,408615,4,2/23/2015,Computers & Accessories,Logitech
5041,409058,5,2/23/2015,Home Audio,Bose
647,234976,5,2/23/2015,Headphones,Sennheiser
647,409214,4,2/23/2015,Computers & Accessories,Logitech
1605,409371,5,2/23/2015,Computers & Accessories,Bose
1605,409372,4,2/23/2015,Computers & Accessories,Bose
5054,336812,5,2/23/2015,Camera & Photo,Neewer
2129,409761,4,2/24/2015,Television & Video,Samsung
1670,157263,4,2/24/2015,Camera & Photo,Fintie
5795,409973,4,2/24/2015,Headphones,Sony
259,410100,5,2/24/2015,Television & Video,Philips
1715,410300,4,2/24/2015,Camera & Photo,Fujifilm
2355,410596,2,2/25/2015,Computers & Accessories,Etre Jeune
1372,410628,5,2/25/2015,Camera & Photo,Fujifilm
1715,277982,5,2/25/2015,Headphones,Sony
1670,411109,5,2/25/2015,Computers & Accessories,ViewSonic
3930,411144,5,2/25/2015,Computers & Accessories,XShields
2415,411612,5,2/26/2015,Camera & Photo,Olympus
5795,411607,5,2/26/2015,Headphones,JLAB
2355,411747,3,2/26/2015,Headphones,Skullcandy
1575,411867,5,2/26/2015,Headphones,Sony
619,412155,5,2/27/2015,Camera & Photo,Polaroid
3995,412456,5,2/27/2015,Camera & Photo,Canon
111,412504,5,2/27/2015,Computers & Accessories,Logitech
2340,412261,5,2/27/2015,Headphones,Bose
2486,412764,5,2/27/2015,Camera & Photo,Gary Fong
1124,413229,1,2/28/2015,Camera & Photo,Fujifilm
619,413388,5,2/28/2015,Camera & Photo,ViewSonic
111,413392,5,2/28/2015,Computers & Accessories,ViewSonic
5041,18353,2,2/28/2015,Camera & Photo,DURAGADGET
1575,413421,5,2/28/2015,Headphones,Sony
2340,413422,5,2/28/2015,Headphones,Sony
1575,413425,5,2/28/2015,Headphones,Sony
3995,413499,5,2/28/2015,Camera & Photo,Fujifilm
1715,413715,2,3/1/2015,Computers & Accessories,Logitech
3403,413968,5,3/1/2015,Camera & Photo,Nikon
1575,414088,5,3/1/2015,Headphones,Sony
1575,414092,5,3/1/2015,Headphones,Sony
1575,414109,4,3/1/2015,Computers & Accessories,Logitech
2355,414024,5,3/1/2015,Headphones,Bose
2340,414273,5,3/1/2015,Camera & Photo,Canon
1372,414503,5,3/2/2015,Computers & Accessories,HP
5041,414517,4,3/2/2015,Camera & Photo,Samsung
1575,414698,5,3/2/2015,Headphones,Sony
2129,414766,1,3/2/2015,Television & Video,Samsung
2340,414839,4,3/2/2015,Camera & Photo,Fujifilm
2415,330532,3,3/2/2015,Headphones,JLAB
1715,415044,5,3/2/2015,Wearable Technology,Sony
2355,415202,5,3/2/2015,Camera & Photo,Fujifilm
647,414814,4,3/2/2015,Computers & Accessories,Logitech
1575,415557,5,3/3/2015,Camera & Photo,Savage
1575,415558,2,3/3/2015,Headphones,Sony
1575,415630,4,3/3/2015,Headphones,Sony
2355,415787,5,3/3/2015,Headphones,Skullcandy
619,415882,5,3/3/2015,Headphones,JLAB
647,416103,3,3/3/2015,Computers & Accessories,Logitech
5054,416405,5,3/4/2015,Home Audio,TaoTronics
1575,416447,3,3/4/2015,Headphones,Sony
468,416492,4,3/4/2015,Camera & Photo,Fujifilm
1886,383152,5,3/5/2015,Computers & Accessories,Logitech
2340,417923,5,3/5/2015,Headphones,Sennheiser
2031,417935,5,3/5/2015,Headphones,Sony
5795,319086,3,3/6/2015,Computers & Accessories,Plemo
1575,418364,3,3/6/2015,Accessories & Supplies,Pyle
2279,418385,5,3/6/2015,Headphones,Jabra
2355,418393,5,3/6/2015,Headphones,Skullcandy
1575,418740,3,3/7/2015,Car Electronics & GPS,Garmin
2355,150773,5,3/7/2015,Computers & Accessories,Plemo
3995,393850,5,3/7/2015,Portable Audio & Video,DBPOWER
1575,419781,5,3/8/2015,Camera & Photo,Fujifilm
1575,419783,5,3/8/2015,Headphones,Sony
1575,419788,4,3/8/2015,Headphones,Sony
468,419835,5,3/8/2015,Computers & Accessories,Logitech
3995,420069,5,3/9/2015,Portable Audio & Video,Apple
1575,412859,5,3/9/2015,Accessories & Supplies,EldHus
791,420123,4,3/9/2015,Computers & Accessories,IRULU
5041,420561,5,3/9/2015,Headphones,Bose
3930,420637,1,3/9/2015,Camera & Photo,Canon
111,420652,5,3/9/2015,Car Electronics & GPS,Garmin
1605,420814,4,3/10/2015,Computers & Accessories,ebasy
1496,420956,5,3/10/2015,Headphones,Philips
3930,170649,3,3/10/2015,Accessories & Supplies,Etre Jeune
5795,421446,5,3/10/2015,Headphones,Sony
5795,281752,5,3/11/2015,Accessories & Supplies,Etre Jeune
2279,421888,1,3/11/2015,Computers & Accessories,Plemo
111,421902,5,3/11/2015,Headphones,Panasonic
2279,330686,4,3/11/2015,Headphones,JLAB
2355,422031,5,3/11/2015,Accessories & Supplies,EldHus
1575,422578,5,3/12/2015,Camera & Photo,Olympus
5041,422623,5,3/12/2015,Camera & Photo,Polaroid
3995,423031,1,3/13/2015,Headphones,Mpow
5041,241194,4,3/13/2015,Computers & Accessories,Logitech
2031,357065,5,3/14/2015,Camera & Photo,Fujifilm
2031,142011,4,3/14/2015,Computers & Accessories,Logitech
1670,424331,1,3/14/2015,Portable Audio & Video,Pyle
1124,424372,1,3/14/2015,Headphones,Pyle
1124,424489,5,3/15/2015,Computers & Accessories,Logitech
5041,424577,5,3/15/2015,Headphones,Bose
1575,424823,1,3/15/2015,Portable Audio & Video,Uniden
1886,425241,5,3/16/2015,Headphones,Sennheiser
647,425477,3,3/16/2015,Headphones,Skullcandy
5041,425764,5,3/16/2015,Portable Audio & Video,Uniden
5795,425932,5,3/17/2015,Computers & Accessories,Logitech
1886,425964,1,3/17/2015,Camera & Photo,Funlux
1575,425977,2,3/17/2015,Computers & Accessories,Logitech
1715,426200,5,3/17/2015,Headphones,Sony
2355,426339,4,3/17/2015,Camera & Photo,Sony
5940,426806,5,3/18/2015,Portable Audio & Video,Philips
2486,44367,5,3/18/2015,Camera & Photo,Olympus
1124,427148,5,3/18/2015,Headphones,Etre Jeune
5795,29826,5,3/18/2015,Headphones,Bose
3930,27914,5,3/18/2015,Headphones,Bose
2355,140825,4,3/19/2015,Camera & Photo,Neewer
5940,428721,5,3/20/2015,Home Audio,Pyle
1575,429172,3,3/21/2015,Camera & Photo,Fujifilm
2486,301051,5,3/21/2015,Portable Audio & Video,Bose
1575,429812,4,3/22/2015,Headphones,Sony
1124,156872,5,3/22/2015,Computers & Accessories,Logitech
1715,430116,5,3/22/2015,Computers & Accessories,HP
647,430237,5,3/23/2015,Computers & Accessories,Logitech
2486,430371,4,3/23/2015,Computers & Accessories,Logitech
2355,124630,5,3/23/2015,Camera & Photo,Fujifilm
5795,430557,5,3/23/2015,Headphones,TaoTronics
2,430566,5,3/23/2015,Accessories & Supplies,EldHus
3930,430597,5,3/23/2015,Portable Audio & Video,Pyle
1575,430667,3,3/23/2015,Headphones,Sony
1605,430703,5,3/23/2015,Computers & Accessories,Apple
791,431557,5,3/24/2015,Computers & Accessories,Logitech
2031,431842,5,3/25/2015,Computers & Accessories,Logitech
1575,432136,5,3/25/2015,Headphones,Sony
2415,432345,5,3/25/2015,Computers & Accessories,Plemo
3995,432848,3,3/26/2015,Headphones,Sony
2279,433235,5,3/27/2015,Headphones,Skullcandy
5795,433269,4,3/27/2015,Portable Audio & Video,Uniden
2486,433816,5,3/27/2015,Computers & Accessories,LSS
2486,433844,5,3/27/2015,Portable Audio & Video,Apple
259,433868,5,3/27/2015,Camera & Photo,Sony
468,434042,5,3/28/2015,Camera & Photo,Fujifilm
2279,434141,5,3/28/2015,Headphones,Panasonic
2,434245,5,3/28/2015,Accessories & Supplies,Etre Jeune
468,434637,5,3/29/2015,Computers & Accessories,Sennheiser
5795,82756,5,3/30/2015,Car Electronics & GPS,Garmin
468,358190,3,3/30/2015,Accessories & Supplies,ebasy
1605,436255,5,3/31/2015,Camera & Photo,Neewer
1575,436399,2,3/31/2015,Computers & Accessories,Jabra
1715,437099,5,4/1/2015,Headphones,JLAB
1124,437142,5,4/1/2015,Headphones,Sennheiser
1372,437275,5,4/2/2015,Computers & Accessories,Logitech
647,5696,4,4/2/2015,Computers & Accessories,HP
1124,436937,5,4/2/2015,Computers & Accessories,Logitech
791,438213,5,4/3/2015,Camera & Photo,Savage
1715,438797,5,4/4/2015,Headphones,Sony
2483,439081,5,4/4/2015,Camera & Photo,Fujifilm
1575,439214,4,4/5/2015,Camera & Photo,Fujifilm
2031,439768,5,4/6/2015,Computers & Accessories,Logitech
1496,439992,5,4/6/2015,Headphones,JLAB
647,440334,4,4/6/2015,Computers & Accessories,Logitech
1575,440562,5,4/7/2015,Headphones,Sony
